Post_url,Image_BaseName,description,commentCount,likeCount,type,pubDate,year,month,Google_Vision_label,text_category,visual_cluster,BERTopic_cluster_id
https://www.instagram.com/p/CA1GmIQB9Wi/,101061953_878933422619025_7541488507892448429_n.jpg,,8153,428485,Photo,2020-05-30T23:02:51.000Z,2020,5,Suit trousers; Sleeve; Tie; Collar; Font; Blazer; Formal wear; Event; Flooring; Suit,#N/A,official setting,#N/A
https://www.instagram.com/p/Bf38bOVgJ-Y/,28157429_429979410767667_3665025567977111552_n.jpg,"@FoxNews #repost
•••
Earlier today, @VP Mike Pence tweeted a message of optimism, celebrating Fiat Chrysler's decision ""to move their entire production line from MEXICO TO MICHIGAN.""",4420,95065,Photo,2018-03-03T20:15:42.000Z,2018,3,Hand; Facial expression; Sleeve; Gesture; Collar; Tie; Blazer; Font; Dress shirt; Suit,president_life,official setting,115
https://www.instagram.com/p/BYZUl9cggBy/,21107668_300651707069516_4447206225737678848_n.jpg,"THANK YOU to all of the hard working men and women at the Emergency Operations Center in Austin, Texas. We are all so grateful - to each and every one of you! THANK YOU!!",2045,140073,Photo,2017-08-29T23:10:40.000Z,2017,8,Blue; Chair; Interaction; Television; Suit; Event; Employment; Crowd; T-shirt; Service,#N/A,summits and negotiations,#N/A
https://www.instagram.com/p/ByYH5noBd3I/,61543240_378931196073290_7334260181615269033_n.jpg,"‪Today, we remember those who fell, and we honor all who fought, here in Normandy. They won back this ground for civilization. To more than 170 Veterans of the Second World War who join us today: You are among the very greatest Americans who will ever live! #DDay75thAnniversary ‬",873,125280,Photo,2019-06-06T17:36:45.000Z,2019,6,Cloud; Sky; Hat; Product; Concert; Fan; Entertainment; Crowd; Tree; T-shirt,military,rallies and public events,36
https://www.instagram.com/p/BGDJ4VOGhfK/,13249639_1265203370171356_2029664480_n.jpg,I hope everyone had a great Memorial Day!,6965,50934,Photo,2016-05-30T23:08:40.000Z,2016,5,World; Font; Statue; Sculpture; Sky; Art; Monument; Flag; Event; Metal,military,outdoors,43
https://www.instagram.com/p/Bm_msP2gJfQ/,40315837_455955798224257_6492234146151137280_n.jpg,"‪It was my great honor to welcome the President of the Republic of Kenya, Uhuru Kenyatta and Mrs. Margaret Kenyatta to the @WhiteHouse today!‬",3418,151776,Photo,2018-08-27T19:19:28.000Z,2018,8,Suit trousers; Trousers; Window; Tie; Dress shirt; Sleeve; Gesture; Collar; Suit; Blazer,international_relations,official setting,50
https://www.instagram.com/p/BPa7sPWjX05/,16111030_154031415091175_986340609620967424_n.jpg,19 MONTHS ..... NOW 2 DAYS! LETS MAKE AMERICA GREAT AGAIN!!,8214,177541,Photo,2017-01-18T21:29:00.000Z,2017,1,Font; Poster; Electric blue; Brand; Graphics; Logo; Illustration; Circle; Graphic design; Number,election,posters and screenshots,83
,35399068_187856465390989_3899043853306429440_n.jpg,SUPREME COURT UPHOLDS TRUMP TRAVEL BAN. Wow!,2867,86816,Video,2018-06-26T16:05:10.000Z,2018,6,Cloud; Sky; Building; Window; Facade; Font; City; Column; Government; Ancient roman architecture,#N/A,#N/A,#N/A
https://www.instagram.com/p/BdLpCIxg3y5/,25026017_1764898627138515_8876140831669485568_n.jpg,"So much mail — because your families, friends, and an ENTIRE NATION, LOVES YOU! Thank you for your sacrifice and service!
#Repost @usnavy
・・・
Where Do We Start???
#USNavy #Sailors sort incoming mail in the hangar bay of #USSTheodoreRoosevelt Dec. 19 in the #ArabianGulf.
#AircraftCarrier #CVN71 #GoNavy #InstaNavy #LifeAtSea #LifeOnTheWater #Military #SailAway #SeaLife #SpecialDelivery #YouHaveAPackage @deptofdefense",637,91368,Photo,2017-12-26T22:16:53.000Z,2017,12,Purple; Violet; T-shirt; Event; Service; Electric blue; Shipping box; Fashion design; Medical; Magenta,military,unofficial setting,43
https://www.instagram.com/p/BGYO8HLGhbF/,13397712_1755029351377038_1459018564_n.jpg,"Thank you #SouthDakota!
#Trump2016 #TrumpTrain",3261,39168,Photo,2016-06-08T03:36:55.000Z,2016,6,Coat; Tie; Gesture; Suit; Font; Blazer; Sleeve; Thumb; Event; Electric blue,election,official setting,96
https://www.instagram.com/p/BSwxnBPgFWI/,17819133_1153577281435976_6544595114658889728_n.jpg,"#Repost @foxnews
・・・
ICYMI: President Donald #Trump called to thank the @usnavy commanding officers of the two U.S. destroyers that fired 59 Tomahawk cruise missiles on a Syrian air base last week. (Photo credit [left]: White House; Photo credits [right]: U.S. Navy)",4896,146444,Photo,2017-04-11T22:38:23.000Z,2017,4,Clothing; Outerwear; Shirt; Photograph; Muscle; Smile; Coat; Sleeve; Gesture; Tie,military,unofficial setting,112
,19533742_1742385979395460_2789183884082806784_n.jpg,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to The #WhiteHouse this afternoon. Congratulations!,2173,120445,Video,2017-06-28T21:31:24.000Z,2017,6,Smile; Property; Curtain; Sleeve; Coat; Tie; Social group; Community; Jersey; Flag,#N/A,#N/A,#N/A
,28765819_151416488862943_4469752643673128960_n.jpg,"If we don’t have a wall system, we’re not going to have a country. Congress must fund the BORDER WALL & prohibit grants to sanctuary jurisdictions that threaten the security of our country & the people of our country. We must enforce our laws & protect our people! #BuildTheWall",7231,108125,Video,2018-03-14T01:45:02.000Z,2018,3,Sky; Vehicle; Tire; Aircraft; Military helicopter; Rotorcraft; Helicopter; Helicopter rotor; Aviation; Military aircraft,#N/A,#N/A,#N/A
https://www.instagram.com/p/BkF6OxCg9VK/,35000532_243135133104525_679564624814669824_n.jpg,"#Repost @statedept
・・・
“Anyone can make war, but only the most courageous can make peace.” -President Donald J. Trump, Singapore Summit with Kim Jong Un, June 12, 2018",5300,315452,Photo,2018-06-16T16:31:28.000Z,2018,6,Hand; Greeting; Product; Flag of the united states; Textile; Sleeve; Handshake; Gesture; Poster; Finger,international_relations,military,76
https://www.instagram.com/p/BTkHO2AgpI2/,18160836_724403694405461_7704080037963628544_n.jpg,Executive Order on Improving Accountability and Whistleblower Protection at the Department of Veterans Affairs: 45.wh.gov/GSrvb2,1586,96164,Photo,2017-05-01T21:08:35.000Z,2017,5,Smile; Outerwear; Tie; Organ; Flag; Human; Coat; Table; Chair; Suit,military,summits and negotiations,86
https://www.instagram.com/p/Buomx41lFi1/,53637629_147651689596091_234693662996422032_n.jpg,Representative Ilhan Omar is again under fire for her terrible comments concerning Israel. Jewish groups have just sent a petition to Speaker Pelosi asking her to remove Omar from Foreign Relations Committee. A dark day for Israel!,12029,332447,Photo,2019-03-05T17:08:51.000Z,2019,3,Human; Gesture; Happy; People in nature; Font; Bedrock; Formal wear; Leisure; Stone wall; Travel,international_relations,outdoors,44
https://www.instagram.com/p/BQjJUv0DydP/,16584873_424412981233569_5065331132929671168_n.jpg,"Walking to joint press conference with Prime Minister Netanyahu. 
#USA #Israel",3418,144983,Photo,2017-02-15T22:33:27.000Z,2017,2,Picture frame; Curtain; Window; Interior design; Tie; Plant; Door; Suit; Chair; Building,international_relations,outdoors,44
https://www.instagram.com/p/B2nLqZMBPSX/,69637347_131192524887836_7570671149945009029_n.jpg,‪Nice meeting with Mark Zuckerberg of @Facebook in the Oval Office today. https://www.facebook.com/153080620724/posts/10163173035125725?sfns=mo‬,10735,366847,Photo,2019-09-20T00:03:49.000Z,2019,9,Flag; Picture frame; Tie; Gesture; Community; Greeting; Suit; People; Houseplant; Plant,economy,summits and negotiations,4
https://www.instagram.com/p/B-55lnKhWEP/,92782379_523206445006439_8981587119347531299_n.jpg,Hope everyone had a very Happy Easter!,18444,1037468,Photo,2020-04-13T02:42:36.000Z,2020,4,Face; Head; Photograph; Plant; Organ; Fence; Smile; Tie; Gesture; Happy,greetings_condolences,unofficial setting,14
https://www.instagram.com/p/BNp1F-8jNdp/,14597229_1755249868072447_7343753456017997824_n.jpg,"#ThankYouTour2016
12/6: #NorthCarolina
12/8: #Iowa
12/9: #Michigan
Tickets available at: www.DonaldJTrump.com
#USA #America #TrumpTrain #TrumpRally #MakeAmericaGreatAgain",2272,56588,Photo,2016-12-05T23:17:10.000Z,2016,12,Product; World; Jersey; Fan; Font; Community; Adaptation; Crowd; T-shirt; News,election,rallies and public events,123
https://www.instagram.com/p/Bef7gXiAdyS/,26864889_1311577182321112_7549812165675319296_n.jpg,"#Repost @foxnews
・・・
President @realDonaldTrump responded this morning to recent criticism from rap mogul Jay-Z, who called him a ""superbug.""",25643,336324,Photo,2018-01-28T15:54:30.000Z,2018,1,Forehead; Hair; News; Tie; Font; Spokesperson; Photo caption; Wrinkle; Event; Official,international_relations,official setting,7
https://www.instagram.com/p/Ba4xrkqAK5G/,23099088_714041212126428_2443852716594692096_n.jpg,"Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary & the Dems the focus????? Also, there is NO COLLUSION!",2360,56520,Photo,2017-10-30T21:24:05.000Z,2017,10,Gesture; Font; Line; Poster; Triangle; Air travel; Event; Circle; Slope; Cumulus,election,posters and screenshots,0
,72344688_2566395560114190_3711173580817206386_n.jpg,"#Repost @whitehouse
・・・
President @realdonaldtrump just met with President @emmanuelmacron of France—a partner of the United States in many key ventures.",1219,71733,Video,2019-12-03T17:54:38.000Z,2019,12,Clothing; Footwear; Suit trousers; Shoe; Plant; Flag; Houseplant; Tie; Flower; Suit,#N/A,#N/A,#N/A
https://www.instagram.com/p/BATMHsImheO/,12383555_467577800100620_1105430069_n.jpg,#TrumpTrain,3091,24982,Photo,2016-01-09T01:27:43.000Z,2016,1,Outerwear; Field house; Product; Black; Crowd; Fan; Suit; Event; Tournament; Sports,election,rallies and public events,65
https://www.instagram.com/p/BArjzkVGhRf/,12556135_232244377107806_166724596_n.jpg,#Trump2016 ✈️ #LibertyUniversity #TrumpTrain,1313,24106,Photo,2016-01-18T12:36:28.000Z,2016,1,Cloud; Atmosphere; Aircraft; Sky; Asphalt; Road surface; Airplane; Sunlight; Air travel; Vehicle,election,vehicles,79
https://www.instagram.com/p/BNYQG2FjdGn/,15035564_1426263454068935_3341880234445111296_n.jpg,"If #Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",4550,86723,Photo,2016-11-29T03:26:53.000Z,2016,11,Microphone; Product; Tie; Coat; Gesture; Sharing; Suit; Font; Spokesperson; Formal wear,international_relations,official setting,87
https://www.instagram.com/p/Br81OkwFqQn/,47446421_748105978870658_1535925638155791744_n.jpg,We will be forced to close the Southern Border entirely if the Obstructionist Democrats do not give us the money to finish the Wall & also change the ridiculous immigration laws that our Country is saddled with. Hard to believe there was a Congress & President who would approve!,17851,447455,Photo,2018-12-29T00:05:44.000Z,2018,12,Microphone; Tie; Coat; Public address system; Spokesperson; Audio equipment; Flag; Suit; Blazer; Official,border,official setting,33
https://www.instagram.com/p/BSv2u_mAuiC/,17817783_1247408688689360_9220461204374290432_n.jpg,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  #USA",4189,119178,Photo,2017-04-11T14:03:55.000Z,2017,4,Product; Organism; Gesture; Happy; Font; Finger; Thumb; Electric blue; Internet meme; Brand,international_relations,posters and screenshots,7
https://www.instagram.com/p/BvM7SSlFMB9/,53568783_398672144056578_3826367036731401732_n.jpg,“A strong and thriving friendship between the United States and Brazil is essential to a future of security and prosperity for all of our citizens.” 🇺🇸🇧🇷,10802,380015,Photo,2019-03-19T19:40:42.000Z,2019,3,Automotive parking light; Tire; Land vehicle; Car; Vehicle; Wheel; Vehicle registration plate; Plant; Motor vehicle; Automotive lighting,#N/A,vehicles,#N/A
https://www.instagram.com/p/BiE4VAmgJlN/,30602726_1771977269528851_342448621662240768_n.jpg,"#TeamTrumpBTS
#USA #France",2447,114300,Photo,2018-04-27T13:52:49.000Z,2018,4,Gesture; Sky; Hat; Flash photography; Tints and shades; Window; Sun hat; Event; Curtain; Suit,election,outdoors,89
https://www.instagram.com/p/CGgtRJ6s1kB/,122022822_724244384832120_421020696604841858_n.jpg,"President Donald J. Trump disembarks Air Force One upon arrival to McCarran International Airport Sunday, Oct. 18, 2020, in Las Vegas, Nevada.",6149,682420,Photo,2020-10-19T04:05:05.000Z,2020,10,Tire; Photograph; Aircraft; Vehicle; Black; Wheel; Gesture; Workwear; Aviation; Automotive tire,military,vehicles,40
https://www.instagram.com/p/B2AYVYwBaCC/,67884534_2447182078701849_3581825800509986573_n.jpg,"This was the originally projected path of the Hurricane in its early stages. As you can see, almost all models predicted it to go through Florida also hitting Georgia and Alabama. I accept the Fake News apologies!",7340,220632,Photo,2019-09-04T22:24:10.000Z,2019,9,Rectangle; Slope; Line; Font; Map; Parallel; Pattern; Screenshot; Diagram; Circle,nature,posters and screenshots,1
,47583569_1095103487338432_773749426888216399_n.jpg,"#Repost @whitehouse
・・・
You can’t have border security without the wall.",4099,132214,Video,2019-01-02T22:37:22.000Z,2019,1,Table; Coat; Tie; Suit; Flag; Spokesperson; Chair; Blazer; Curtain; Official,#N/A,#N/A,#N/A
https://www.instagram.com/p/B4LQ7x7B7Z-/,73512690_1336827433161737_3772628818485987486_n.jpg,"We have declassified a picture of the wonderful dog (name not declassified) that did such a GREAT JOB in capturing and killing the Leader of ISIS, Abu Bakr al-Baghdadi!",45752,1703192,Photo,2019-10-28T20:53:56.000Z,2019,10,Dog; Carnivore; Dog breed; Fawn; Working animal; Companion dog; Tail; Canidae; Sporting Group; Guard dog,international_relations,other,116
https://www.instagram.com/p/BapFzQXAVvO/,22794084_549396925409915_5028487408815964160_n.jpg,"“President Donald J. Trump Proclaims October 24, 2017, as United Nations Day” Read more: 45.wh.gov/UNDay",2192,49270,Photo,2017-10-24T19:12:03.000Z,2017,10,Musical instrument accessory; Chair; Entertainment; Stage; Event; Music; Projection screen; Performing arts center; Public speaking; Government,international_relations,rallies and public events,50
https://www.instagram.com/p/BhsXbznAXA6/,30077707_2012758735654193_3401560484355244032_n.jpg,"@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush. As a wife, mother, grandmother, military spouse, and former First Lady, Mrs. Bush was an advocate of the American family. Amongst her greatest achievements was recognizing the importance of literacy as a fundamental family value that requires nurturing and protection. She will be long remembered for her strong devotion to country and family, both of which she served unfailingly well. Our thoughts and prayers are with the family and friends of Mrs. Bush. 📸George H. W. Bush Library.",3387,331425,Photo,2018-04-18T01:23:37.000Z,2018,4,Wheel; Vehicle; Tire; Dog; Motor vehicle; Coat; Automotive exterior; Volkswagen type 2; Vehicle door; Car,greetings_condolences,vehicles,2
https://www.instagram.com/p/BkJPcI1AZRe/,35155989_1426547874157543_3503519030822567936_n.jpg,HAPPY FATHER’S DAY!,3720,148777,Photo,2018-06-17T23:34:31.000Z,2018,6,Flag of the united states; Flag; Rectangle; Font; Poster; Electric blue; Flag Day (USA); Event; Pattern; Slope,greetings_condolences,posters and screenshots,78
https://www.instagram.com/p/Bjkq3ctAzz5/,33059665_451833345251684_5430778956569640960_n.jpg,"“Trump’s wall under construction” 
https://nypost.com/2018/06/02/trumps-border-wall-breaks-ground-in-san-diego/",6156,198473,Photo,2018-06-03T18:42:16.000Z,2018,6,Suit trousers; Trousers; Gesture; Curtain; Flag; Chair; Suit; Official; Event; White-collar worker,border,official setting,22
https://www.instagram.com/p/BNrY2Vaj-m_/,15337069_1146263105442193_7343186674953748480_n.jpg,GOOD MORNING. We are going to MAKE AMERICA GREAT AGAIN! The United States is OPEN for BUSINESS!,1127,64587,Photo,2016-12-06T13:48:51.000Z,2016,12,Font; World; Poster; Event; Fan; Suit; Advertising; Team; Art; Crowd,american_nation,rallies and public events,59
https://www.instagram.com/p/BM0VSE_Df0t/,14482022_229962577426047_7801770301766762496_n.jpg,"We are saddened by the passing of Gwen Ifill and extend our deepest condolences to her family and loved ones. Gwen was a broadcasting pioneer, shattering barriers throughout her career and blazing a path for future generations following in her considerable footsteps. Her presence and legacy will be felt forever.",2871,102815,Photo,2016-11-15T04:39:27.000Z,2016,11,Smile; Television presenter; Sleeve; Music artist; Entertainment; Happy; News; Microphone; Electric blue; Event,greetings_condolences,unofficial setting,2
